"codigo_contrato","numero_contrato","codigo_cliente","codigo_veiculo","codigo_grupo_contrato","valor_tarifa","codigo_empresa","data_hora_inicio","data_hora_termino","codigo_status","inserido_em","modificado_em"
"186812","134","36316","10066","2209",1992.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 08:48:20.000 -0400,2025-12-26 05:22:42.000 -0400
"215581","137","36316","10066","2209",1992.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:22:41.000 -0400,2026-01-26 06:30:43.000 -0400
"238006","140","36316","10066","2209",1992.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:30:43.000 -0400,2026-02-27 07:31:09.000 -0400
"267873","143","36316","10066","2209",1992.00,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:31:09.000 -0400,2026-03-30 05:00:03.000 -0400
"338517","146","36316","10066","2209",1992.00,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-03-30 05:00:03.000 -0400,2026-04-30 05:00:02.000 -0400
"531864","149","36316","10066","2209",1992.00,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:02.000 -0400,2026-05-30 08:00:03.673 -0400
"579120","152","36316","10066","2209",1992.00,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:03.000 -0400,2026-06-29 08:50:34.000 -0400
"98485","2","36345","8750","4010",3321.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-04-01 09:08:19.000 -0400,2025-04-30 14:19:55.593 -0400
"105860","3","36345","8750","4010",3321.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-04-30 11:19:55.000 -0400,2025-05-30 08:50:14.933 -0400
"173502","19","36558","13589","2368",2890.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-27 13:16:08.000 -0400,2025-11-25 11:20:40.810 -0400
"185276","20","36558","13589","2368",2890.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-25 08:20:40.000 -0400,2025-12-19 06:48:21.000 -0400
"529446","175","99010","13589",,180.00,"167",2026-04-25 05:00:00.000 -0400,2026-04-28 05:41:00.000 -0400,"5",2026-04-24 13:13:20.000 -0400,2026-04-28 11:41:27.000 -0400
"531549","11","73611","13589","7960",2690.00,"167",2026-04-18 06:53:00.000 -0400,2026-05-18 06:53:00.000 -0400,"5",2026-04-29 08:05:21.000 -0400,2026-05-18 17:01:46.447 -0400
"573329","12","73611","13589","7960",2690.00,"167",2026-05-18 06:53:00.000 -0400,2026-05-26 07:22:00.000 -0400,"3",2026-05-18 14:01:46.000 -0400,2026-05-26 08:35:42.000 -0400
"582883","1","36433","13589","23891",2700.00,"167",2026-06-03 07:00:00.000 -0400,2026-07-03 07:00:00.000 -0400,"5",2026-06-02 14:39:05.000 -0400,2026-07-03 08:24:28.000 -0400
"600273","2","36433","13589","23891",2700.00,"167",2026-07-03 07:00:00.000 -0400,2026-08-03 07:00:00.000 -0400,"1",2026-07-03 08:24:27.000 -0400,2026-07-17 05:03:14.647 -0400
"56186","58","36316","5858","2209",1200.00,"167",2023-09-30 20:00:00.000 -0400,2023-10-31 19:59:00.000 -0400,"5",2024-10-05 23:16:02.190 -0400,
"56235","59","36316","5858","2209",1200.00,"167",2023-10-31 20:00:00.000 -0400,2023-11-30 19:59:00.000 -0400,"5",2024-10-05 23:16:39.750 -0400,
"56359","61","36316","5858","2209",1200.00,"167",2023-11-30 20:00:00.000 -0400,2023-12-31 19:59:00.000 -0400,"5",2024-10-05 23:18:15.050 -0400,
"56488","63","36316","5858","2209",1200.00,"167",2023-12-31 20:00:00.000 -0400,2024-01-31 19:59:00.000 -0400,"5",2024-10-05 23:19:54.190 -0400,
"56624","65","36316","5858","2209",1200.00,"167",2024-01-31 20:00:00.000 -0400,2024-02-29 19:59:00.000 -0400,"5",2024-10-05 23:21:39.317 -0400,
"56746","68","36316","5858","2209",1200.00,"167",2024-02-29 20:00:00.000 -0400,2024-03-31 19:59:00.000 -0400,"5",2024-10-05 23:23:12.903 -0400,
"56793","71","36316","5858","2209",1200.00,"167",2024-03-31 20:00:00.000 -0400,2024-04-30 19:59:00.000 -0400,"5",2024-10-05 23:23:49.117 -0400,
"56941","74","36316","5858","2209",1400.00,"167",2024-04-30 20:00:00.000 -0400,2024-05-31 19:59:00.000 -0400,"5",2024-10-05 23:25:42.960 -0400,
"57058","77","36316","5858","2209",1400.00,"167",2024-05-31 20:00:00.000 -0400,2024-06-30 19:59:00.000 -0400,"5",2024-10-05 23:27:13.783 -0400,
"57181","80","36316","5858","2209",1400.00,"167",2024-06-30 20:00:00.000 -0400,2024-07-31 19:59:00.000 -0400,"5",2024-10-05 23:28:47.343 -0400,
"57310","83","36316","5858","2209",1400.00,"167",2024-07-31 20:00:00.000 -0400,2024-08-31 19:59:00.000 -0400,"5",2024-10-05 23:30:26.240 -0400,
"57453","86","36316","5858","2209",1400.00,"167",2024-08-31 20:00:00.000 -0400,2024-09-30 19:59:00.000 -0400,"5",2024-10-05 23:32:17.613 -0400,
"57595","89","36316","5858","2209",2152.00,"167",2024-09-30 20:00:00.000 -0400,2024-10-31 19:59:00.000 -0400,"5",2024-10-05 23:34:04.270 -0400,2024-10-28 16:46:25.823 -0400
"60565","92","36316","5858","2209",2152.00,"167",2024-10-31 20:00:00.000 -0400,2024-11-30 19:59:00.000 -0400,"5",2024-10-28 13:46:25.000 -0400,2024-12-02 08:56:22.920 -0400
"66581","95","36316","5858","2209",2152.00,"167",2024-11-30 20:00:00.000 -0400,2024-12-31 19:59:00.000 -0400,"5",2024-12-02 05:56:22.000 -0400,2024-12-28 12:00:46.547 -0400
"73203","98","36316","5858","2209",2152.00,"167",2024-12-31 20:00:00.000 -0400,2025-01-31 19:59:00.000 -0400,"5",2024-12-28 09:00:46.000 -0400,2025-01-29 17:00:21.960 -0400
"79669","101","36316","5858","2209",2152.00,"167",2025-01-31 20:00:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-01-29 14:00:21.000 -0400,2025-02-28 15:06:43.000 -0400
"87547","104","36316","5858","2209",2152.00,"167",2025-02-28 20:00:00.000 -0400,2025-03-31 19:59:00.000 -0400,"5",2025-02-28 15:06:42.000 -0400,2025-03-28 15:12:55.287 -0400
"97446","107","36316","5858","2209",2152.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-03-28 12:12:55.000 -0400,2025-04-30 13:44:19.533 -0400
"105823","110","36316","5858","2209",2152.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-04-30 10:44:19.000 -0400,2025-05-29 07:28:24.000 -0400
"114357","114","36316","5858","2209",2152.00,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:28:23.000 -0400,2025-06-27 10:21:35.650 -0400
"122048","117","36316","5858","2209",2152.00,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 07:21:35.000 -0400,2025-07-28 11:18:12.713 -0400
"133146","120","36316","5858","2209",2152.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 08:18:12.000 -0400,2025-08-27 14:23:47.000 -0400
"148966","123","36316","5858","2209",2152.00,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-27 14:23:47.000 -0400,2025-09-29 09:15:55.517 -0400
"160402","126","36316","5858","2209",2152.00,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-29 06:15:55.000 -0400,2025-10-28 08:16:44.000 -0400
"174482","129","36316","5858","2209",2152.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:16:43.000 -0400,2025-11-28 08:48:20.000 -0400
"186810","132","36316","5858","2209",2152.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 08:48:20.000 -0400,2025-12-26 05:22:40.000 -0400
"215579","135","36316","5858","2209",2152.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:22:40.000 -0400,2026-01-26 09:30:42.397 -0400
"238004","138","36316","5858","2209",2152.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:30:42.000 -0400,2026-02-27 07:31:08.000 -0400
"114668","4","36345","8750","4010",3321.00,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-30 05:50:14.000 -0400,2025-06-27 10:43:51.200 -0400
"122076","5","36345","8750","4010",3321.00,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 07:43:51.000 -0400,2025-07-30 05:50:01.000 -0400
"605997","49","36441","48705","7887",3154.77,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-07-15 07:18:45.000 -0400,2026-07-15 07:22:40.000 -0400
"238058","23","36453","10031","7245",2225.60,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:50:05.000 -0400,2026-02-27 10:58:17.783 -0400
"267922","26","36453","10031","7245",2225.60,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:58:17.000 -0400,2026-03-30 08:01:21.993 -0400
"338549","30","36453","10031","7245",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-03-30 05:01:21.000 -0400,2026-04-30 08:00:10.483 -0400
"531867","33","36453","10031","7245",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:10.000 -0400,2026-05-30 08:00:16.680 -0400
"579123","36","36453","10031","7245",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:16.000 -0400,2026-06-30 11:07:08.000 -0400
"597258","40","36453","10031","7245",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:07:08.000 -0400,2026-07-17 05:02:03.677 -0400
"585186","38","36453","46102","7245",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-06-08 07:28:30.000 -0400,2026-06-30 11:07:09.000 -0400
"597259","41","36453","46102","7245",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:07:09.000 -0400,2026-07-14 05:06:28.670 -0400
"588787","39","36453","46098","7245",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-06-16 08:41:18.000 -0400,2026-06-30 14:07:10.853 -0400
"597260","42","36453","46098","7245",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:07:10.000 -0400,2026-07-17 05:05:24.683 -0400
"86583","15","36433","8832","2338",2990.00,"167",2025-01-31 19:59:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-02-27 06:48:54.000 -0400,2025-03-01 09:09:50.300 -0400
"87650","16","36433","8832","2338",2990.00,"167",2025-02-28 19:59:00.000 -0400,2025-03-28 19:59:00.000 -0400,"5",2025-03-01 06:09:50.000 -0400,2025-04-02 10:01:16.183 -0400
"98891","17","36433","8832","2338",2990.00,"167",2025-03-28 19:59:00.000 -0400,2025-04-28 19:59:00.000 -0400,"5",2025-04-02 07:01:16.000 -0400,2025-05-02 08:40:22.000 -0400
"106299","18","36433","8832","2338",2990.00,"167",2025-04-28 19:59:00.000 -0400,2025-05-28 19:59:00.000 -0400,"5",2025-05-02 08:40:22.000 -0400,2025-06-02 09:18:52.720 -0400
"115446","19","36433","8832","2338",2990.00,"167",2025-05-28 19:59:00.000 -0400,2025-06-28 19:59:00.000 -0400,"5",2025-06-02 06:18:52.000 -0400,2025-06-28 10:00:01.370 -0400
"122360","20","36433","8832","2338",2990.00,"167",2025-06-28 19:59:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-28 07:00:01.000 -0400,2025-07-01 13:34:17.807 -0400
"123721","21","36433","8832","2338",2990.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-01 10:34:17.000 -0400,2025-08-28 11:00:00.803 -0400
"149132","22","36433","8832","2338",2990.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-28 08:00:00.000 -0400,2025-10-01 09:49:43.603 -0400
"161712","23","36433","8832","2338",2990.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-10-01 06:49:43.000 -0400,2025-10-28 07:00:07.000 -0400
"174425","24","36433","8832","2338",2990.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-28 07:00:07.000 -0400,2025-11-28 14:00:01.850 -0400
"186935","25","36433","8832","2338",2990.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-28 11:00:01.000 -0400,2026-01-02 08:52:08.233 -0400
"217877","26","36433","8832","2338",2990.00,"167",2025-12-28 19:59:00.000 -0400,2026-01-28 19:59:00.000 -0400,"5",2026-01-02 05:52:08.000 -0400,2026-02-02 08:35:17.870 -0400
"250360","27","36433","8832","2338",2990.00,"167",2026-01-28 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-02-02 05:35:17.000 -0400,2026-03-02 08:13:40.000 -0400
"276363","28","36433","8832","2338",2990.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-03-02 08:13:40.000 -0400,2026-03-28 08:00:08.523 -0400
"316612","29","36433","8832","2338",2990.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:08.000 -0400,2026-04-28 08:00:09.970 -0400
"530614","30","36433","8832","2338",2990.00,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 05:00:09.000 -0400,2026-06-01 11:35:27.650 -0400
"581409","31","36433","8832","2338",2990.00,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-06-01 08:35:27.000 -0400,2026-07-01 10:32:45.000 -0400
"598799","32","36433","8832","2338",2990.00,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-07-01 10:32:45.000 -0400,2026-07-17 05:01:28.170 -0400
"122375","15","36558","13589","2368",2890.00,"167",2025-06-28 05:34:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-28 08:20:02.000 -0400,2025-07-25 06:13:43.000 -0400
"132536","16","36558","13589","2368",2890.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-25 06:13:42.000 -0400,2025-08-25 10:40:40.723 -0400
"148266","17","36558","13589","2368",2890.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-25 07:40:40.000 -0400,2025-09-25 08:16:33.920 -0400
"159504","18","36558","13589","2368",2890.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-09-25 05:16:33.000 -0400,2025-10-27 16:16:08.440 -0400
"133747","6","36345","8750","4010",3321.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-30 05:50:00.000 -0400,2025-08-28 07:28:52.000 -0400
"149115","7","36345","8750","4010",3321.00,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-28 07:28:51.000 -0400,2025-09-29 07:19:33.000 -0400
"160473","8","36345","8750","4010",3321.00,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-29 07:19:33.000 -0400,2025-10-30 06:10:56.000 -0400
"175398","9","36345","8750","4010",3321.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-30 06:10:56.000 -0400,2025-11-28 12:30:48.480 -0400
"186859","10","36345","8750","4010",3321.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 09:30:48.000 -0400,2025-12-29 09:42:30.840 -0400
"216221","11","36345","8750","4010",3321.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-29 06:42:30.000 -0400,2026-01-28 09:58:49.820 -0400
"239172","12","36345","8750","4010",3321.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-28 06:58:49.000 -0400,2026-02-27 08:26:07.000 -0400
"267983","13","36345","8750","4010",3586.68,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 08:26:07.000 -0400,2026-03-31 11:44:26.000 -0400
"100441","5","39130","6404","3240",2490.00,"167",2025-04-12 06:51:00.000 -0400,2025-05-12 06:51:00.000 -0400,"5",2025-04-10 05:35:12.000 -0400,2025-05-10 05:04:45.000 -0400
"109767","6","39130","6404","3240",2490.00,"167",2025-05-12 06:51:00.000 -0400,2025-06-12 06:51:00.000 -0400,"5",2025-05-10 05:04:45.000 -0400,2025-06-12 11:00:00.750 -0400
"118814","7","39130","6404","3240",2490.00,"167",2025-06-12 06:51:00.000 -0400,2025-07-12 06:51:00.000 -0400,"5",2025-06-12 08:00:00.000 -0400,2025-07-10 10:19:05.890 -0400
"128352","8","39130","6404","3240",2490.00,"167",2025-07-12 06:51:00.000 -0400,2025-08-12 19:59:00.000 -0400,"5",2025-07-10 07:19:05.000 -0400,2025-08-09 06:32:00.000 -0400
"137421","9","39130","6404","3240",2490.00,"167",2025-08-12 19:59:00.000 -0400,2025-09-12 19:59:00.000 -0400,"5",2025-08-09 06:32:00.000 -0400,2025-09-10 09:08:06.490 -0400
"153282","10","39130","6404","3240",2490.00,"167",2025-09-12 19:59:00.000 -0400,2025-10-12 19:59:00.000 -0400,"5",2025-09-10 06:08:06.000 -0400,2025-10-10 11:02:03.887 -0400
"166489","11","39130","6404","3240",2490.00,"167",2025-10-12 19:59:00.000 -0400,2025-11-12 19:59:00.000 -0400,"5",2025-10-10 08:02:03.000 -0400,2025-11-10 10:05:02.593 -0400
"180343","12","39130","6404","3240",2490.00,"167",2025-11-12 19:59:00.000 -0400,2025-12-12 19:59:00.000 -0400,"5",2025-11-10 07:05:02.000 -0400,2025-12-10 08:24:18.690 -0400
"193174","13","39130","6404","3240",2551.05,"167",2025-12-12 19:59:00.000 -0400,2026-01-12 19:59:00.000 -0400,"5",2025-12-10 05:24:18.000 -0400,2026-01-10 08:24:09.860 -0400
"221205","14","39130","6404","3240",2551.05,"167",2026-01-12 19:59:00.000 -0400,2026-02-12 19:59:00.000 -0400,"5",2026-01-10 05:24:09.000 -0400,2026-02-10 05:23:17.000 -0400
"259362","15","39130","6404","3240",2551.05,"167",2026-02-12 19:59:00.000 -0400,2026-03-12 19:59:00.000 -0400,"5",2026-02-10 05:23:17.000 -0400,2026-03-10 08:59:11.440 -0400
"280884","16","39130","6404","3240",2551.05,"167",2026-03-12 19:59:00.000 -0400,2026-04-04 06:33:00.000 -0400,"3",2026-03-10 05:59:11.000 -0400,2026-04-04 08:18:50.000 -0400
"531195","89","36441","6404","7247",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-04-28 12:21:39.000 -0400,2026-04-30 08:00:30.407 -0400
"531886","91","36441","6404","7247",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:30.000 -0400,2026-05-30 08:00:39.767 -0400
"579141","96","36441","6404","7247",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:39.000 -0400,2026-06-30 14:16:35.933 -0400
"597314","102","36441","6404","7247",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:16:35.000 -0400,2026-07-16 05:01:08.083 -0400
"148482","1","36493","16560","3542",4600.00,"167",2025-08-26 04:27:00.000 -0400,2025-09-26 04:27:00.000 -0400,"5",2025-08-26 05:28:16.000 -0400,2025-09-29 09:31:11.720 -0400
"160450","2","36493","16560","3542",4600.00,"167",2025-09-26 04:27:00.000 -0400,2025-10-26 04:27:00.000 -0400,"5",2025-09-29 06:31:11.000 -0400,2025-10-26 11:00:01.000 -0400
"173117","3","36493","16560","3542",4600.00,"167",2025-10-26 04:27:00.000 -0400,2025-11-26 04:27:00.000 -0400,"5",2025-10-26 11:00:01.000 -0400,2025-11-26 14:00:00.893 -0400
"185751","4","36493","16560","3542",4600.00,"167",2025-11-26 04:27:00.000 -0400,2025-12-26 04:27:00.000 -0400,"5",2025-11-26 11:00:00.000 -0400,2025-12-29 08:30:54.560 -0400
"216149","5","36493","16560","3542",4600.00,"167",2025-12-26 04:27:00.000 -0400,2026-01-26 04:27:00.000 -0400,"5",2025-12-29 05:30:54.000 -0400,2026-01-28 08:50:01.527 -0400
"239045","6","36493","16560","3542",4600.00,"167",2026-01-26 04:27:00.000 -0400,2026-02-26 04:27:00.000 -0400,"5",2026-01-28 05:50:01.000 -0400,2026-02-27 15:29:47.267 -0400
"268442","7","36493","16560","3542",4600.00,"167",2026-02-26 04:27:00.000 -0400,2026-03-26 04:27:00.000 -0400,"5",2026-02-27 12:29:47.000 -0400,2026-03-26 10:44:02.000 -0400
"315478","8","36493","16560","3542",4600.00,"167",2026-03-26 04:27:00.000 -0400,2026-04-26 04:27:00.000 -0400,"5",2026-03-26 10:44:02.000 -0400,2026-04-26 05:00:01.000 -0400
"529690","9","36493","16560","3542",4600.00,"167",2026-04-26 04:27:00.000 -0400,2026-05-26 04:27:00.000 -0400,"5",2026-04-26 05:00:01.000 -0400,2026-05-26 08:00:00.990 -0400
"576542","10","36493","16560","3542",4600.00,"167",2026-05-26 04:27:00.000 -0400,2026-06-26 04:27:00.000 -0400,"5",2026-05-26 05:00:00.000 -0400,2026-06-26 05:44:53.000 -0400
"593459","11","36493","16560","3542",4600.00,"167",2026-06-26 04:27:00.000 -0400,2026-07-26 04:27:00.000 -0400,"1",2026-06-26 05:44:53.000 -0400,2026-07-17 05:03:26.447 -0400
"105461","261","36454","10031","2314",2080.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-04-29 10:43:38.000 -0400,2025-05-27 12:00:45.000 -0400
"105993","277","36454","10031","2314",2080.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"4",2025-04-30 15:03:25.000 -0400,2025-05-27 12:00:45.000 -0400
"114409","1","36453","10031","7245",2225.60,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:52:22.000 -0400,2025-06-27 06:40:21.000 -0400
"122004","3","36453","10031","7245",2225.60,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 06:40:20.000 -0400,2025-07-28 14:09:02.793 -0400
"133245","5","36453","10031","7245",2225.60,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 11:09:02.000 -0400,2025-08-27 16:56:31.570 -0400
"148929","7","36453","10031","7245",2225.60,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-27 13:56:31.000 -0400,2025-09-27 08:12:24.000 -0400
"160243","10","36453","10031","7245",2225.60,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-27 08:12:23.000 -0400,2025-10-28 11:47:10.980 -0400
"174542","14","36453","10031","7245",2225.60,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:47:10.000 -0400,2025-11-28 10:51:37.640 -0400
"186742","17","36453","10031","7245",2225.60,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 07:51:37.000 -0400,2025-12-26 08:37:43.760 -0400
